电影,#genre#
绝望主夫,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/049/000/5105049000/media/5105049000_5052793870_56.mp4
想见你,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/053/335/5105053335/media/5105053335_5091188707_56.mp4
橡树餐厅,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/048/771/5105048771/media/5105048771_5075762502_56.mp4
遗嘱囧事,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/027/020/5105027020/media/5105027020_5045788874_56.mp4
阿凡达：水之道,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5101/004/544/5101004544/media/5101004544_5091261956_56.mp4
变身攻略,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/048/768/5105048768/media/5105048768_5051306440_56.mp4
摇滚藏獒：乘风破浪,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5105/087/607/5105087607/media/5105087607_5119252322_56.mp4
阿凡达：水之道（普通话）,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/080/728/5105080728/media/5105080728_5091264010_56.mp4
夏至廊桥,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5105/053/330/5105053330/media/5105053330_5095056227_56.mp4
梦想的面具,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/046/872/5105046872/media/5105046872_5050710843_56.mp4
依恋,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/047/196/5105047196/media/5105047196_5049929756_56.mp4
断线之后,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5105/229/005/5105229005/media/5105229005_5210702330_56.mp4
奇迹小子,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/046/887/5105046887/media/5105046887_5075571066_56.mp4
老人与经书,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/041/858/5105041858/media/5105041858_5048162532_56.mp4
厨师杰克冒险记,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5105/217/543/5105217543/media/5105217543_5212639156_56.mp4
第25届上海国际电影节金爵奖颁奖典礼内场,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5105/128/217/5105128217/media/5105128217_5140316466_56.mp4
银河护卫队：假日特辑,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/240/451/5105240451/media/5105240451_5217249672_56.mp4
别让我走,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/044/341/5105044341/media/5105044341_5049915642_56.mp4
因爱而伟大,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/044/202/5105044202/media/5105044202_5048181481_56.mp4
我的三平方,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/044/228/5105044228/media/5105044228_5090640783_56.mp4
我心向上,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/041/722/5105041722/media/5105041722_5068040116_56.mp4
扫黑行动,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/032/550/5105032550/media/5105032550_5070039368_56.mp4
老兵刀锋,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/033/628/5105033628/media/5105033628_5044988125_56.mp4
不一样的九零后,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/027/045/5105027045/media/5105027045_5049893074_56.mp4
您好，北京,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/033/631/5105033631/media/5105033631_5071780299_56.mp4
冒牌车王,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/033/625/5105033625/media/5105033625_5070032611_56.mp4
大话女儿国,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/014/016/5105014016/media/5105014016_5067370030_56.mp4
结伴前行,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/259/037/5105259037/media/5105259037_5222865165_56.mp4
铃芽之旅（普通话）,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5105/205/437/5105205437/media/5105205437_5195916136_56.mp4
铃芽之旅,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5105/137/798/5105137798/media/5105137798_5195915769_56.mp4
青蛙王子历险记2,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/015/756/5105015756/media/5105015756_5090426324_56.mp4
天之书,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/014/025/5105014025/media/5105014025_5040004591_56.mp4
黑豹2（普通话）,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5105/093/073/5105093073/media/5105093073_5104372025_56.mp4
黑豹2,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5102/438/611/5102438611/media/5102438611_5104382868_56.mp4
陪你在全世界长大,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/032/541/5105032541/media/5105032541_5075542133_56.mp4
你好，珠峰,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5102/327/214/5102327214/media/5102327214_5044009043_56.mp4
小丑奇缘,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/032/537/5105032537/media/5105032537_5090554946_56.mp4
冻伤的鲤鱼,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/269/418/5105269418/media/5105269418_5227349050_56.mp4
爱在井冈,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/027/723/5105027723/media/5105027723_5075748731_56.mp4
春水繁星,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/029/991/5105029991/media/5105029991_5071493160_56.mp4
爆裂蝴蝶,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/027/735/5105027735/media/5105027735_5066629682_56.mp4
林深时见麓,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/029/994/5105029994/media/5105029994_5090537248_56.mp4
我的遗憾和你有关,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/029/996/5105029996/media/5105029996_5043997787_56.mp4
丹顶鹤,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/028/190/5105028190/media/5105028190_5067121871_56.mp4
福尔摩斯小姐：伦敦厄运,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/017/066/5105017066/media/5105017066_5039035382_56.mp4
殊途陌路,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/027/718/5105027718/media/5105027718_5070817096_56.mp4
一百分女人,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/026/954/5105026954/media/5105026954_5066535611_56.mp4
少年蒙克,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5101/074/730/5101074730/media/5101074730_5226757525_56.mp4
我是霸王龙,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/044/159/5105044159/media/5105044159_5067182149_56.mp4
新灰姑娘2,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/039/433/5105039433/media/5105039433_5071483428_56.mp4
新大头儿子和小头爸爸5：我的外星朋友,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/014/011/5105014011/media/5105014011_5041607703_56.mp4
爱情天梯,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/014/023/5105014023/media/5105014023_5066475448_56.mp4
木奖杯,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/004/354/5105004354/media/5105004354_5039029809_56.mp4
永远的战士,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/625/555/5103625555/media/5103625555_5032548193_56.mp4
九兰,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/004/082/5105004082/media/5105004082_5036262250_56.mp4
杨蓉的世界,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/004/098/5105004098/media/5105004098_5034590475_56.mp4
热汤,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/563/538/5103563538/media/5103563538_5034243226_56.mp4
我要和你在一起,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5102/327/663/5102327663/media/5102327663_5034244570_56.mp4
奇妙能力哥,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5103/628/003/5103628003/media/5103628003_5184294017_56.mp4
临时乘客,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/623/501/5103623501/media/5103623501_5031010989_56.mp4
情丝万缕,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/262/220/5105262220/media/5105262220_5224413214_56.mp4
追光万里,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/046/879/5105046879/media/5105046879_5075545489_56.mp4
哥，你好,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5105/004/362/5105004362/media/5105004362_5164601373_56.mp4
狼群,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/620/522/5103620522/media/5103620522_5034244810_56.mp4
木偶奇遇记,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5105/093/547/5105093547/media/5105093547_5138283563_56.mp4
我是条咸鱼,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/596/097/5103596097/media/5103596097_5031011149_56.mp4
鬼吹灯之精绝古城,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/624/103/5103624103/media/5103624103_5031336546_56.mp4
光影帝国,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5105/219/143/5105219143/media/5105219143_5205764957_56.mp4
证明,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/623/443/5103623443/media/5103623443_5031008996_56.mp4
铁拳行动,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/004/050/5105004050/media/5105004050_5034343176_56.mp4
在河之洲,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5105/151/140/5105151140/media/5105151140_5158891699_56.mp4
爱情的代驾,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/004/367/5105004367/media/5105004367_5035480741_56.mp4
最好的道别,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/625/581/5103625581/media/5103625581_5035505948_56.mp4
世界上最爱我的人,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/002/868/5105002868/media/5105002868_5032568441_56.mp4
钢甲战队,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/620/521/5103620521/media/5103620521_5037508224_56.mp4
哪吒之决战龙神,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/004/353/5105004353/media/5105004353_5033311414_56.mp4
小小足球队,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/004/381/5105004381/media/5105004381_5035598546_56.mp4
我的英雄,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/620/523/5103620523/media/5103620523_5034580143_56.mp4
红星闪亮,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/004/036/5105004036/media/5105004036_5031413972_56.mp4
山海经之再见怪兽,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/618/055/5103618055/media/5103618055_5032565952_56.mp4
坠落（普通话）,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5105/071/035/5105071035/media/5105071035_5096528689_56.mp4
坠落,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5105/071/026/5105071026/media/5105071026_5096513397_56.mp4
致命记忆之花开双生,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5103/625/448/5103625448/media/5103625448_5166426402_56.mp4
铁血战士：狩猎,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5103/624/358/5103624358/media/5103624358_5208717990_56.mp4
独行月球,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/615/256/5103615256/media/5103615256_5034391012_56.mp4
忍者神龟：崛起（普通话）,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5105/078/641/5105078641/media/5105078641_5097528469_56.mp4
忍者神龟：崛起,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5105/075/464/5105075464/media/5105075464_5097460852_56.mp4
明日战记,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5102/031/207/5102031207/media/5102031207_5070727553_56.mp4
明日战记（普通话）,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/026/966/5105026966/media/5105026966_5066621870_56.mp4
新铁弓缘,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/014/002/5105014002/media/5105014002_5035299264_56.mp4
猪猪侠大电影·海洋日记,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/004/357/5105004357/media/5105004357_5035305861_56.mp4
筋饼之恋,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/623/438/5103623438/media/5103623438_5031010184_56.mp4
我们遇见松花湖,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/625/580/5103625580/media/5103625580_5049881113_56.mp4
我们的样子像极了爱情,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/628/763/5103628763/media/5103628763_5031595161_56.mp4
遇见你,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/623/716/5103623716/media/5103623716_5027577042_56.mp4
黎乡遇见你,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/595/258/5103595258/media/5103595258_5020546436_56.mp4
疯了！桂宝之三星夺宝,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_cidcobs_wxlz03/asset/zhengshi/5103/615/255/5103615255/media/5103615255_5106589322_56.mp4
北方无故人,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/596/098/5103596098/media/5103596098_5031429541_56.mp4
开心超人之英雄的心,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/615/779/5103615779/media/5103615779_5031343087_56.mp4
一直一直都很喜欢你,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/626/126/5103626126/media/5103626126_5031504765_56.mp4
药·不要,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/621/241/5103621241/media/5103621241_5029791720_56.mp4
罗曼蒂克之城,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/615/433/5103615433/media/5103615433_5027042048_56.mp4
冲出地球,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5102/238/745/5102238745/media/5102238745_5029766880_56.mp4
龙女孩,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/012/175/5105012175/media/5105012175_5037547713_56.mp4
侏罗纪大乐园,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/004/374/5105004374/media/5105004374_5035597694_56.mp4
最美青春献给你,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/625/447/5103625447/media/5103625447_5031501253_56.mp4
少年陈真之乱世英雄,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/615/774/5103615774/media/5103615774_5030240803_56.mp4
刺猬索尼克2（普通话）,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/231/846/5105231846/media/5105231846_5230702839_56.mp4
孤独的守望者,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/615/778/5103615778/media/5103615778_5028610457_56.mp4
ICU病房,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/046/792/5105046792/media/5105046792_5067192487_56.mp4
珠峰队长,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5105/004/370/5105004370/media/5105004370_5035305020_56.mp4
你是我的春天,https://hlsdofviewmgspvod.aikan.miguvideo.com/depository_yqv/asset/zhengshi/5103/614/054/5103614054/media/5103614054_5023970915_56.mp4
第二十条TH,https://vip.ffzy-play2.com/20240215/59562_169d8bd2/2000k/hls/mixed.m3u8
热辣滚烫TH,https://ikcdn01.ikzybf.com/20240213/qeySwP3F/2000kb/hls/index.m3u8
飞驰人生2TH,https://v.gsuus.com/play/7e5k0kqb/index.m3u8
暴走财神5HD,https://v.cdnlz12.com/20240214/11569_e1ddc734/2000k/hls/mixed.m3u8
熊出没·逆转时空HD,https://vip.ffzy-online2.com/20230521/37661_330568c0/index.m3u8
金手指HD国,https://vip.ffzyread1.com/20240213/24278_dc4a204f/2000k/hls/mixed.m3u8
金手指HD粤,https://v.cdnlz12.com/20240213/11556_3642faee/2000k/hls/mixed.m3u8
非诚勿扰3HD,https://vip.ffzyread.com/20240210/23322_b4dde191/2000k/hls/mixed.m3u8
醉拳,https://vip.ffzy-play7.com/20230202/13070_b42acba9/index.m3u8
双龙会,https://vip.ffzy-play6.com/20221112/6064_afbd5214/index.m3u8
龙门飞甲,http://jsmov2.a.yximgs.com/bs3/video-hls/5203346449046555193_hlsb.m3u8
龙门飞甲,https://cdn2.yzzy-tv-cdn.com/20220331/4883_7f84c204/index.m3u8
黄飞鸿之铁鸡斗蜈蚣,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634242822045870_hlsb.m3u8
黄飞鸿之铁鸡斗蜈蚣,https://cdn2.yzzy-tv-cdn.com/20220415/13227_56714be0/index.m3u8
黄飞鸿之壮志凌云,http://jsmov2.a.yximgs.com/bs3/video-hls/5189554175568165120_hlsb.m3u8
义胆雄心,http://jsmov2.a.yximgs.com/bs3/video-hls/5237686462055775486_hlsb.m3u8
义胆雄心,https://vip.ffzy-play7.com/20221129/7714_a0c75de1/index.m3u8
东成西就,http://jsmov2.a.yximgs.com/bs3/video-hls/5235434664056492833_hlsb.m3u8
东方三侠,http://jsmov2.a.yximgs.com/bs3/video-hls/5222205346628851891_hlsb.m3u8
人在囧途,http://jsmov2.a.yximgs.com/bs3/video-hls/5239093847755471351_hlsb.m3u8
人在囧途,https://vip.ffzy-play.com/20221018/1953_2d6ba500/index.m3u8
倩女幽魂妖魔道,http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8
倩女幽魂人间道,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634317044855747_hlsb.m3u8
倩女幽魂道道道,http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8
A计划,http://jsmov2.a.yximgs.com/bs3/video-hls/5240501212096709355_hlsb.m3u8
A计划,https://vip.ffzy-play7.com/20221115/4631_7c6bb09a/index.m3u8
九一神雕侠侣,http://jsmov2.a.yximgs.com/bs3/video-hls/5227553349016599035_hlsb.m3u8
九一神雕侠侣,https://vip.ffzy-play6.com/20221112/6044_68796407/index.m3u8
九二神雕之痴心情长剑,http://jsmov2.a.yximgs.com/bs3/video-hls/5188428323796620673_hlsb.m3u8
刀剑笑,http://jsmov2.a.yximgs.com/bs3/video-hls/5215168447635500734_hlsb.m3u8
刀剑笑,https://vip.ffzy-play7.com/20221112/3808_6690be34/index.m3u8
天若有情,http://jsmov2.a.yximgs.com/bs3/video-hls/5246412168297899387_hlsb.m3u8
天若有情,https://vip.ffzy-play6.com/20221112/6132_760d67fd/index.m3u8
龙兄虎弟,http://jsmov2.a.yximgs.com/bs3/video-hls/5250352837791566632_hlsb.m3u8
龙兄虎弟,https://vip.ffzy-play6.com/20221116/7264_5b0b594e/index.m3u8
东方秃鹰,http://jsmov2.a.yximgs.com/bs3/video-hls/5218546164654879826_hlsb.m3u8
东方秃鹰,https://vip.ffzy-play7.com/20221209/9044_d3e0dbd4/index.m3u8
投名状,https://cdn13.yzzy-tv-cdn.com/20230128/9592_3d21d729/index.m3u8
中南海保镖,https://cdn12.yzzy-tv-cdn.com/20221209/8943_e3bd0850/index.m3u8
杀手之王,https://cdn10.yzzy-tv-cdn.com/20221023/2307_200a0670/index.m3u8
太极张三丰,https://cdn8.yzzy-tv-cdn.com/20220713/4780_8d927b57/index.m3u8
黄飞鸿之一:壮志凌云,https://cdn4.yzzy-tv-cdn.com/20220617/21900_8ceba9f5/index.m3u8
黄飞鸿之二:男儿当自强,https://cdn4.yzzy-tv-cdn.com/20220606/17341_21dfaf46/index.m3u8
黄飞鸿之三:狮王争霸,https://cdn1.yzzy-tv-cdn.com/20220517/cZrm0twN/index.m3u8
黄飞鸿之西域雄狮,https://cdn1.yzzy-tv-cdn.com/20220415/eAed3SPA/index.m3u8
冒险王,https://cdn4.yzzy-tv-cdn.com/20220608/17622_c083f16b/index.m3u8
精武英雄,https://cdn5.yzzy-tv-cdn.com/20220607/22255_9e00edb7/index.m3u8
少林寺,https://cdn4.yzzy-tv-cdn.com/20220606/17324_133ab69b/index.m3u8
少林小子,https://vip.ffzy-play7.com/20230216/14926_434969e4/index.m3u8
方世玉,https://cdn4.yzzy-tv-cdn.com/20220606/17350_39c4425b/index.m3u8
方世玉续集,https://vip.ffzy-play6.com/20221129/9315_1d7ec0af/index.m3u8
鼠胆龙威,https://cdn1.yzzy-tv-cdn.com/20220517/lAsQeigJ/index.m3u8
南北少林,https://cdn2.yzzy-tv-cdn.com/20220428/16621_c12279b7/index.m3u8
新少林五祖,https://cdn1.yzzy-tv-cdn.com/20220416/dqxi6ilh/index.m3u8
给爸爸的信,https://cdn2.yzzy-tv-cdn.com/20220414/13070_86734093/index.m3u8
倚天屠龙记之魔教教主,https://cdn1.yzzy-tv-cdn.com/20220406/COULYl8d/index.m3u8
花木兰,https://cdn2.yzzy-tv-cdn.com/20220405/7667_13f7046c/index.m3u8
龙在天涯,https://cdn2.yzzy-tv-cdn.com/20220331/4882_d282e1a0/index.m3u8
笑傲江湖2：东方不败,https://cdn2.yzzy-tv-cdn.com/20220331/4843_724c1ac5/index.m3u8
不二神探,https://cdn2.yzzy-tv-cdn.com/20220330/4069_8714f6bb/index.m3u8
功夫之王,https://cdn1.yzzy-tv-cdn.com/20220326/Fu3xA9TS/index.m3u8
封神传奇,https://cdn1.yzzy-tv-cdn.com/20220326/ga3SHNAV/index.m3u8
建国大业,https://cdn1.yzzy-tv-cdn.com/20220325/lWDJZBdb/index.m3u8
英雄,https://vip.ffzy-play7.com/20221227/9993_9681b67b/index.m3u8
白蛇传说,https://vip.ffzy-play7.com/20221224/9605_263ee1e0/index.m3u8
黄飞鸿92之龙行天下,https://vip.ffzy-play7.com/20221129/7657_0e98ee6f/index.m3u8
东方巨龙,https://vip.ffzy-play6.com/20221117/7362_01e144e6/index.m3u8
黑侠,https://vip.ffzy-play6.com/20221112/6336_a08140a7/index.m3u8
霍元甲,https://vip.ffzy-play2.com/20221021/234_50a8a4b6/index.m3u8
师兄撞鬼,https://vip.ffzy-play6.com/20221207/10610_200b5bd4/index.m3u8
97家有喜事,https://vip.ffzy-play6.com/20221129/9285_97e3dfc9/index.m3u8
算死草,https://vip.ffzy-play6.com/20221112/6085_3636efbb/index.m3u8
行运一条龙,https://vip.ffzy-play6.com/20221112/6024_432f2afd/index.m3u8
龙的传人,https://vip.ffzy-play7.com/20221112/3556_7788de32/index.m3u8
咖喱辣椒,https://vip.ffzy-play7.com/20221112/3509_1a0443fd/index.m3u8
西游降魔篇,https://vip.ffzy-play6.com/20221019/206_b74a99b9/index.m3u8
长江七号,https://vip.ffzy-play6.com/20221022/1070_3b7b263a/index.m3u8
神话,https://vip.ffzy-play6.com/20221017/20_989dd1f8/index.m3u8
飞龙再生,https://vip.ffzy-play6.com/20221019/72_1934eddc/index.m3u8
特务迷城,https://vip.ffzy-play6.com/20221019/111_6edaadc7/index.m3u8
神奇燕尾服,https://vip.ffzy-play6.com/20221019/127_851b9820/index.m3u8
十二生肖,https://vip.ffzy-play6.com/20221019/191_dba04d04/index.m3u8
我是谁,https://vip.ffzy-play6.com/20221022/881_da82c5bb/index.m3u8
宝贝计划,https://vip.ffzy-play2.com/20221021/73_d5c05ae2/index.m3u8
辛亥革命,https://vip.ffzy-play6.com/20221021/591_72533d75/index.m3u8
千机变,https://vip.ffzy-play2.com/20221019/21_687fe198/index.m3u8
警察故事,https://ukzy.ukubf3.com/20220402/N3nfxJ6i/index.m3u8
警察故事续集,https://vip.ffzy-play7.com/20221115/4687_1e3f6f8c/index.m3u8
警察故事3,https://vip.ffzy-play7.com/20221206/8266_97359a93/index.m3u8
警察故事4,https://vip.ffzy-play6.com/20221129/9292_f6b1a849/index.m3u8
警察故事2013,https://vip.ffzy-play6.com/20221021/494_7e9bef86/index.m3u8
新警察故事,https://vip.ffzy-play6.com/20221017/15_7bd9a94d/index.m3u8
超级计划,https://vip.ffzy-play7.com/20221112/3764_fd2b007a/index.m3u8
A计划续集,https://vip.ffzy-play7.com/20221115/4412_bf4bdaf6/index.m3u8
飞鹰计划,https://vip.ffzy-play6.com/20221112/6252_a77ddc97/index.m3u8
龙的心,https://vip.ffzy-play7.com/20221115/4539_8b9150f6/index.m3u8
特警新人类,https://vip.ffzy-play6.com/20221112/6113_c01821f3/index.m3u8
神探蒲松龄,https://vip.ffzy-play6.com/20221111/5646_d1cd614b/index.m3u8
玻璃樽,https://vip.ffzy-play7.com/20221112/3750_97a1bebc/index.m3u8
攀登者,https://vip.ffzy-play7.com/20221111/3124_7cca31fc/index.m3u8
